,entry,name
3202,The many small metal particles that cover this POKéMON’s body reflect bright light well.,steelix
3203,it lives even further underground than ONIX. This POKéMON is known to dig towards the earth’s core. There are records of this POKéMON reaching a depth of over six-tenths of a mile underground.,steelix
3204,"it live even further underground than ONIX. This POKéMON is known to dig toward the earth’s core, reaching a depth of over six-tenths of a mile underground.",steelix
3205,"Its body has been compressed deep under the ground. As a result, it is even harder than diamond.",steelix
3206,"Tempered underground under high pressure and heat, its body is harder than any metal.",steelix
3207,It chews its way through boulders with its sturdy jaws. Its eyes can see in the darkness underground.,steelix
3208,It is thought its body transformed as a result of iron accumulating internally from swallowing soil.,steelix
3209,"It’s said that if an ONIX lives for 100 years, its composition becomes diamondlike as it evolves into a STEELIX.",steelix
3210,The iron it ingested with the soil it swallowed transformed its body and made it harder than diamonds.,steelix
3211,it lives even further underground than Onix. This Pokémon is known to dig toward the earth’s core. There are records of this Pokémon reaching a depth of over six-tenths of a mile underground.,steelix
3212,"It is said that if an Onix lives for over 100 years, its composition changes to become diamond-like.",steelix
3213,"Although it looks frightening, it is actually kind and affectionate. It is very popular among women.",snubbull
3214,"It has an active, playful nature. Many women like to frolic with it because of its affectionate ways.",snubbull
3215,"In truth, it is a cowardly POKéMON. It growls eagerly in order to hide its fear from its opponent.",snubbull
3216,"By baring its fangs and making a scary face, it sends smaller POKéMON scurrying away in terror. However, this POKéMON seems a little sad at making its foes flee.",snubbull
3217,"By baring its fangs and making a scary face, it sends smaller POKéMON scurrying in terror. The it does seem a little sad at making its foes flee.",snubbull
3218,"Small Pokémon flee from its scary face. It is, however, considered by women to be cute.",snubbull
3219,"Despite its intimidating face, it’s quite cowardly. Its desperate attempts to appear threatening make it popular with people.",snubbull
3220,Its growls make its opponents uneasy. This laid-back Pokémon tends to sleep half the day.,snubbull
3221,It grows close to others easily and is also easily spoiled. The disparity between its face and its actions makes many young people wild about it.,snubbull
3222,"By baring its fangs and making a scary face, it sends smaller Pokémon scurrying away in terror. However, this Pokémon seems a little sad at making its foes flee.",snubbull
3223,"In contrast to its appearance, it’s quite timid. When playing with other puppy Pokémon, it sometimes gets bullied.",snubbull
3224,"Small Pokémon flee from its scary face. It is, however, considered by many people to be cute.",snubbull
3225,"It is actually timid and easily spooked. If attacked, it flails about to fend off its attacker.",granbull
3226,"Because its fangs are too heavy, it always keeps its head tilted down. However, its BITE is powerful.",granbull
3227,It can make most any POKéMON run away simply by opening its mouth wide to reveal its big fangs.,granbull
3228,"it has a particularly well-developed lower jaw. The enormous fangs are heavy, causing the POKéMON to tip its head back for balance. Unless it is startled, it will not try to bite indiscriminately.",granbull
3229,"It has a particularly well-developed lower jaw. The huge fangs are heavy, causing it to tilt its head. Unless it is startled, it will not try to bite.",granbull
3230,"It is timid in spite of its looks. If it becomes enraged, however, it will strike with its huge fangs.",granbull
3231,"Because its fangs are too heavy, it always keeps its head tilted down. However, its bite is powerful.",granbull
3232,It can make most any Pokémon run away simply by opening its mouth wide to reveal its big fangs.,granbull
3233,"Its well-developed lower jaw and heavy fangs are its weapons. As long as it’s not provoked, it rarely bites.",granbull
3234,"More timid than Snubbull, this Pokémon is doted on by young people amused at the contrast between its looks and its attitude.",granbull
3235,"While it has powerful jaws, it doesn’t care for disputes, so it rarely has a chance to display their might.",granbull
3236,"it has a particularly well-developed lower jaw. The enormous fangs are heavy, causing the Pokémon to tip its head back for balance. Unless it is startled, it will not try to bite indiscriminately.",granbull
3237,"Although it’s popular with young people, it is timid and sensitive, so it’s totally incompetent as a watchdog.",granbull
3238,"To fire its poison spikes, it must inflate its body by drinking over 2.6 gallons of water all at once.",qwilfish
3239,The small spikes covering its body developed from scales. They inject a toxin that causes fainting.,qwilfish
3240,"When faced with a larger opponent, it swallows as much water as it can to match the opponent’s size.",qwilfish
3241,"it sucks in water, inflating itself. This POKéMON uses the pressure of the water it swallowed to shoot toxic quills all at once from all over its body. It finds swimming somewhat challenging.",qwilfish
3242,A it uses the pressure of water it swallows to shoot toxic quills all at once from all over its body. It finds swimming to be somewhat challenging.,qwilfish
3243,It shoots the poison spines on its body in all directions. Its round form makes it a poor swimmer.,qwilfish
3244,"it sucks in water, inflating itself. This Pokémon uses the pressure of the water it swallowed to shoot toxic quills all at once from all over its body. It finds swimming somewhat challenging.",qwilfish
3245,It shoots the poison spikes on its body in all directions. Its round form makes it a poor swimmer.,qwilfish
3246,It swings its eye-patterned pincers up to scare its foes. This makes it look like it has three heads.,scizor
3247,Its wings are not used for flying. They are flapped at high speed to adjust its body temperature.,scizor
